,RECHARGE_VALUE,RECHARGE_AVG,COUNT_HAS_RECHARGE,SOCIAL_NETWORK_MB,INSTAGRAM_MB,PERC_SOCIAL_NETWORK_MB,PERC_WHATSAPP_MB,PERC_INTERNET_MB,SOCIAL_NETWORK_MB_BY_SESSION,PERC_DAYS_SOCIAL_NETWORK_OTT,PERC_DAYS_MADE_CALLS_OTT,P1_SOCIAL_NETWORK_MB,P1_PERC_WHATSAPP_SESSIONS,P1_PERC_INTERNET_SESSIONS,P1_SOCIAL_NETWORK_MB_BY_SESSION,P2_MADE_CALLS,P2_MADE_CALLS_DURATION,P2_PERC_RECEIVED_CALLS_DURATION,P3_MADE_CALLS_DURATION,P3_SOCIAL_NETWORK_MB_BY_SESSION,P3_PERC_DAYS_MADE_CALLS_OTT,P4_INSTAGRAM_MB,P4_WHATSAPP_MB_BY_SESSION,P4_PERC_DAYS_MADE_CALLS_OTT,PERC_SOCIAL_NETWORK_SESSIONS_IN_P1,PERC_P1_INTERNET_MB_BY_TOTAL,PERC_RECEIVED_CALLS_DURATION_IN_P2,PERC_MADE_CALLS_IN_P2,PERC_P2_MADE_CALLS_BY_TOTAL,PERC_P2_MADE_CALLS_DURATION_BY_TOTAL,PERC_INSTAGRAM_MB_IN_P3,PERC_WHATSAPP_MB_IN_P4,PERC_RECEIVED_CALLS_DURATION_IN_P4,PERC_P4_WHATSAPP_SESSIONS_BY_TOTAL,PERC_P4_RECEIVED_CALLS_DURATION_BY_TOTAL,WEEKEND_HOLYDAY_INTERNET_MB,WEEKEND_HOLYDAY_WHATSAPP_MB_BY_SESSION,WEEKEND_HOLYDAY_P14_WHATSAPP_MB_BY_SESSION,DEVICE_CAPABILITY_2G,AGE
10706,320.0,45.71,3.0,1859.16,26.67,81.38,1.53,15.92,6.74,78.18,49.09,120.01,19.84,20.63,2.14,73.0,180.0,17.81,251.0,8.52,35.0,9.4,0.15,21.95,20.0,2.0,21.0,27.0,19.0,26.0,52.0,31.0,26.0,6.0,7.0,105.17,0.19,0.3,0,30
10707,740.0,43.53,3.0,3687.93,2.79,55.54,24.78,19.63,5.29,100.0,93.51,390.57,21.9,19.66,2.87,310.0,392.0,51.78,238.0,4.42,54.55,1.31,4.13,29.17,20.0,2.0,52.0,46.0,24.0,24.0,10.0,40.0,11.0,6.0,6.0,550.94,3.29,4.25,0,25
10711,450.0,64.29,3.0,0.0,0.0,0.0,0.0,100.0,0.0,2.56,92.31,,,,,650.0,1109.0,10.13,1306.0,0.0,89.66,0.0,0.0,86.21,0.0,0.0,41.0,24.0,21.0,33.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,0,56
10715,600.0,85.71,3.0,5522.86,0.0,86.52,2.03,11.45,7.98,94.25,71.26,154.21,20.92,22.37,0.99,424.0,1127.0,10.91,555.0,7.27,31.4,0.0,0.13,39.02,23.0,2.0,47.0,19.0,16.0,37.0,0.0,16.0,22.0,6.0,2.0,287.62,0.16,0.09,0,35
10716,140.0,46.67,2.0,11.9,0.0,59.81,0.0,40.19,1.98,13.04,60.87,0.0,0.0,0.0,0.0,12.0,350.0,27.54,150.0,0.01,37.5,0.0,0.0,60.0,0.0,0.0,27.0,9.0,7.0,17.0,0.0,0.0,59.0,7.0,15.0,0.74,0.0,0.0,0,40
10717,100.0,100.0,1.0,867.53,0.0,82.72,8.53,8.71,7.75,61.9,59.52,0.0,28.57,14.29,0.0,27.0,72.0,43.31,57.0,12.41,37.5,0.0,0.95,30.3,1.0,0.0,47.0,33.0,16.0,23.0,0.0,45.0,22.0,8.0,8.0,0.16,0.05,0.01,0,24
10718,470.0,42.73,3.0,13.47,0.0,1.11,73.11,25.78,0.04,100.0,47.13,0.05,23.04,24.32,0.0,491.0,1603.0,7.45,1357.0,0.05,16.28,0.0,0.93,17.24,22.0,1.0,46.0,50.0,43.0,41.0,0.0,19.0,19.0,6.0,1.0,51.91,0.97,0.63,0,28
10719,150.0,75.0,2.0,5.48,0.0,24.43,7.12,68.45,0.1,26.19,26.19,0.62,23.4,23.4,0.06,42.0,138.0,33.97,166.0,0.03,18.18,0.0,0.0,13.64,18.0,5.0,37.0,81.0,34.0,24.0,0.0,4.0,32.0,6.0,11.0,2.04,0.01,0.01,0,45
10722,650.0,50.0,3.0,1320.63,0.01,59.98,12.6,27.43,1.67,100.0,85.06,446.0,26.15,24.74,2.28,188.0,184.0,33.81,211.0,1.22,40.96,0.0,0.37,52.63,25.0,4.0,29.0,36.0,17.0,20.0,0.0,28.0,33.0,7.0,12.0,192.07,0.47,0.21,0,33
10723,430.0,61.43,3.0,967.13,0.0,73.29,0.52,26.19,3.38,97.22,1.39,371.35,20.9,19.78,5.38,1.0,31.0,22.5,4.0,2.76,0.0,0.0,0.03,0.0,24.0,12.0,50.0,50.0,7.0,57.0,0.0,20.0,0.0,5.0,0.0,125.88,0.03,0.03,0,38
10725,240.0,40.0,2.0,813.82,0.0,65.94,16.25,17.82,4.03,67.95,67.95,31.46,23.32,23.77,0.85,80.0,167.0,43.77,319.0,6.24,30.91,0.0,0.38,54.9,18.0,1.0,27.0,8.0,6.0,7.0,0.0,10.0,35.0,4.0,7.0,53.56,1.05,0.86,0,15
10727,200.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.83,0.0,0.0,0.0,0.0,140.0,56.0,37.78,81.0,0.0,89.13,0.0,0.0,96.3,0.0,0.0,34.0,6.0,6.0,9.0,0.0,0.0,37.0,0.0,6.0,0.0,0.0,0.0,1,35
10728,80.0,40.0,2.0,83.16,0.1,68.72,3.05,28.16,0.5,100.0,0.0,0.56,18.18,22.31,0.01,0.0,40.0,39.39,46.0,0.5,0.0,0.0,0.02,0.0,23.0,0.0,36.0,0.0,0.0,10.0,0.0,25.0,30.0,6.0,6.0,0.02,0.01,0.01,0,23
10729,570.0,47.5,3.0,6681.38,0.0,87.46,3.05,9.49,10.37,100.0,83.13,770.07,22.0,22.76,5.2,414.0,780.0,13.04,521.0,9.82,45.68,0.0,0.72,58.75,23.0,1.0,25.0,26.0,21.0,20.0,0.0,54.0,41.0,6.0,5.0,158.79,0.24,0.34,0,30
10730,550.0,36.67,3.0,608.78,5.47,38.21,31.85,29.59,0.77,100.0,50.59,33.57,22.15,22.15,0.2,78.0,161.0,48.06,139.0,0.7,18.29,0.33,0.22,19.4,21.0,4.0,47.0,46.0,21.0,16.0,67.0,7.0,16.0,5.0,5.0,111.81,0.47,0.26,0,36
10731,700.0,100.0,3.0,4773.72,0.0,72.86,15.41,11.73,5.96,100.0,88.51,1858.25,22.08,23.08,10.1,2805.0,2606.0,3.73,564.0,5.72,35.63,0.0,0.68,55.17,23.0,2.0,50.0,53.0,49.0,46.0,0.0,16.0,22.0,7.0,1.0,204.71,1.42,1.13,0,35
10732,650.0,54.17,3.0,9230.66,0.0,92.76,1.01,6.23,21.03,97.7,55.17,681.17,21.68,24.57,12.61,213.0,538.0,20.3,528.0,23.04,24.68,0.0,0.14,29.58,12.0,1.0,41.0,55.0,42.0,33.0,0.0,19.0,27.0,6.0,5.0,136.03,0.16,0.24,0,61
10733,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,18
10734,,,,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,,,,,0.0,2.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,11.0,0.0,0.0,30.0,0.0,16.0,0.0,0.0,0.0,0,22
10735,240.0,40.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,39.13,43.48,0.0,0.0,0.0,0.0,17.0,24.0,38.46,15.0,0.0,20.0,0.0,0.0,83.33,0.0,0.0,33.0,49.0,25.0,28.0,0.0,0.0,22.0,0.0,11.0,0.38,0.0,0.0,1,45
10737,470.0,47.0,3.0,358.95,0.0,31.75,39.94,28.31,0.88,100.0,80.46,19.26,22.84,25.78,0.24,450.0,348.0,33.97,362.0,1.34,40.0,0.0,0.77,37.21,20.0,6.0,39.0,42.0,28.0,23.0,0.0,32.0,19.0,6.0,6.0,85.68,0.68,0.82,0,35
10738,450.0,50.0,3.0,7209.95,0.41,90.59,0.73,8.67,13.79,100.0,65.52,508.76,20.18,18.35,4.75,247.0,164.0,40.79,49.0,13.7,27.38,0.41,0.07,21.69,20.0,1.0,60.0,47.0,30.0,39.0,0.0,17.0,10.0,6.0,4.0,229.42,0.14,0.07,0,30
10739,350.0,87.5,3.0,2187.92,0.38,65.89,25.48,8.63,3.65,93.9,32.93,83.95,23.98,28.05,1.38,42.0,39.0,40.91,37.0,4.3,16.67,0.0,0.99,8.06,10.0,0.0,38.0,48.0,23.0,24.0,100.0,28.0,14.0,8.0,6.0,100.66,0.64,0.35,0,32
10740,410.0,45.56,3.0,152.3,0.0,12.34,42.1,45.56,0.49,96.47,32.94,0.0,25.22,38.84,0.0,23.0,275.0,41.11,175.0,0.0,17.11,0.0,0.95,6.67,20.0,11.0,49.0,34.0,13.0,29.0,0.0,36.0,17.0,6.0,7.0,190.19,0.36,0.1,0,49
10741,20.0,20.0,1.0,1.07,0.0,29.86,35.24,34.9,0.04,90.91,9.09,0.0,16.67,16.67,0.0,0.0,167.0,12.11,3.0,0.02,14.29,0.0,0.0,14.29,13.0,0.0,42.0,0.0,0.0,52.0,0.0,0.0,45.0,4.0,8.0,0.69,0.0,0.0,0,15
10742,300.0,75.0,3.0,376.37,0.0,58.39,4.93,36.68,1.53,98.53,5.88,146.34,21.47,21.2,1.81,3.0,17.0,68.52,30.0,2.21,4.76,0.0,0.07,7.14,33.0,11.0,53.0,43.0,14.0,14.0,0.0,5.0,11.0,2.0,7.0,36.28,0.06,0.05,0,32
10743,410.0,29.29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,62.34,0.0,0.0,0.0,0.0,158.0,281.0,23.64,258.0,0.0,52.38,0.0,0.0,51.72,0.0,0.0,45.0,54.0,29.0,30.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0,39
10744,400.0,100.0,3.0,12.18,0.0,21.24,2.92,75.84,0.04,48.84,98.84,1.76,19.0,26.5,0.04,638.0,193.0,52.93,258.0,0.03,77.61,0.0,0.0,93.24,17.0,7.0,53.0,43.0,32.0,19.0,0.0,8.0,17.0,3.0,7.0,9.01,0.01,0.01,0,45
10745,20.0,20.0,1.0,0.0,0.0,0.0,56.52,43.48,0.0,30.77,23.08,0.0,0.0,0.0,0.0,12.0,82.0,43.84,67.0,0.0,12.5,0.0,0.0,42.86,0.0,0.0,41.0,48.0,16.0,22.0,0.0,0.0,11.0,5.0,5.0,0.0,0.0,0.0,0,16
10746,290.0,32.22,2.0,473.64,2.18,45.07,9.88,44.84,1.54,100.0,15.79,0.2,19.44,22.22,0.02,3.0,14.0,74.07,42.0,2.02,11.11,0.62,0.27,4.17,3.0,0.0,29.0,27.0,7.0,4.0,62.0,22.0,12.0,7.0,5.0,69.61,0.19,0.13,0,18
10747,400.0,100.0,3.0,0.04,0.0,0.11,0.0,99.89,0.0,14.75,55.74,0.0,0.0,0.0,0.0,47.0,75.0,73.5,63.0,0.0,57.69,0.0,0.0,33.33,0.0,0.0,47.0,60.0,23.0,13.0,0.0,0.0,16.0,3.0,12.0,6.08,0.0,0.0,0,29
10748,,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,,,,,0.0,1.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,60
10749,600.0,85.71,3.0,109.58,0.0,9.73,15.08,75.2,0.13,100.0,19.77,13.51,22.55,20.89,0.07,24.0,14.0,69.57,26.0,0.15,7.23,0.0,0.11,7.14,24.0,9.0,52.0,50.0,23.0,12.0,0.0,16.0,13.0,7.0,7.0,275.69,0.07,0.03,0,38
10750,20.0,20.0,1.0,22.26,0.0,63.34,3.37,33.29,0.62,81.25,0.0,0.13,18.75,25.0,0.04,0.0,1.0,80.0,13.0,2.67,0.0,0.0,0.07,0.0,8.0,2.0,40.0,0.0,0.0,4.0,0.0,87.0,0.0,8.0,0.0,0.0,0.0,,0,13
10751,400.0,100.0,3.0,20.05,0.0,6.43,18.57,74.9,0.06,96.55,52.87,2.13,19.89,28.03,0.02,109.0,212.0,28.86,136.0,0.18,25.71,0.0,0.02,13.46,25.0,15.0,47.0,50.0,26.0,29.0,0.0,3.0,22.0,4.0,5.0,40.2,0.13,0.01,0,56
10752,550.0,50.0,3.0,0.67,0.0,1.78,0.0,98.22,0.0,54.02,96.55,0.0,13.72,31.1,0.0,1893.0,1084.0,17.88,1002.0,0.01,89.41,0.0,0.0,91.67,24.0,9.0,27.0,42.0,30.0,27.0,0.0,0.0,38.0,3.0,8.0,24.57,0.0,0.0,0,40
10753,240.0,34.29,3.0,1126.11,0.0,76.06,2.11,21.74,1.18,100.0,15.48,179.89,23.58,22.53,0.81,7.0,9.0,62.5,9.0,1.2,7.23,0.0,0.1,2.44,23.0,6.0,31.0,33.0,10.0,11.0,0.0,57.0,35.0,5.0,22.0,228.72,0.06,0.09,0,17
10754,120.0,20.0,3.0,1.24,0.0,3.55,27.7,68.76,0.01,78.26,10.87,0.01,20.16,17.05,0.0,3.0,83.0,38.06,87.0,0.0,4.55,0.0,0.02,7.69,21.0,2.0,42.0,27.0,7.0,23.0,0.0,7.0,19.0,5.0,6.0,15.02,0.1,0.02,0,39
10755,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.32,0.0,0.0,0.0,0.0,58.0,747.0,31.66,550.0,0.0,80.95,0.0,0.0,50.0,0.0,0.0,45.0,41.0,22.0,33.0,0.0,0.0,21.0,0.0,7.0,0.0,0.0,0.0,1,55
10756,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,22.0,0.0,0.0,18.0,0.0,8.0,0.0,0.0,0.0,1,30
10757,400.0,100.0,3.0,2267.41,0.75,56.8,12.16,31.02,4.79,97.67,59.3,549.4,20.95,23.81,4.95,82.0,39.0,46.58,47.0,1.62,21.69,0.0,0.98,40.48,23.0,5.0,20.0,9.0,7.0,9.0,0.0,40.0,51.0,7.0,20.0,401.12,1.05,1.45,1,17
10759,430.0,107.5,3.0,3471.91,0.21,63.91,5.11,30.92,4.86,100.0,75.86,125.12,18.59,25.63,1.01,302.0,250.0,30.36,179.0,6.63,47.06,0.02,0.49,46.51,17.0,3.0,39.0,25.0,20.0,27.0,71.0,38.0,33.0,7.0,10.0,495.18,0.68,0.59,0,24
10760,600.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.91,0.0,0.0,0.0,0.0,136.0,161.0,50.0,112.0,0.0,47.22,0.0,0.0,78.08,0.0,0.0,55.0,29.0,11.0,26.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,1,41
10761,650.0,50.0,3.0,3661.07,0.0,81.18,8.23,10.59,5.04,100.0,77.01,1104.21,22.63,22.63,6.03,71.0,241.0,61.87,288.0,3.82,28.74,0.0,0.82,37.93,25.0,2.0,28.0,24.0,7.0,10.0,0.0,39.0,31.0,5.0,18.0,156.32,0.38,0.4,0,42
10762,530.0,35.33,3.0,2595.99,0.07,71.01,16.1,12.89,9.44,70.0,58.57,204.68,23.61,18.52,4.18,858.0,378.0,36.58,136.0,4.17,50.98,0.02,2.17,44.68,18.0,1.0,50.0,61.0,40.0,30.0,43.0,23.0,19.0,5.0,6.0,122.76,0.77,0.81,1,19
10764,,,,625.6,0.03,71.75,0.96,27.28,4.74,100.0,0.0,242.45,19.55,27.07,9.33,0.0,29.0,25.64,11.0,1.55,0.0,0.03,0.06,0.0,20.0,7.0,42.0,0.0,0.0,38.0,0.0,21.0,12.0,5.0,4.0,28.63,0.05,0.06,0,25
10765,660.0,47.14,3.0,1405.47,0.42,64.37,19.2,16.42,2.16,100.0,32.18,43.45,15.76,28.72,0.35,104.0,465.0,20.92,208.0,3.26,11.9,0.0,0.2,2.38,19.0,1.0,57.0,73.0,40.0,48.0,100.0,5.0,7.0,4.0,2.0,90.67,0.51,0.39,0,28
10766,270.0,45.0,3.0,808.92,0.04,82.99,8.5,8.5,4.4,95.16,37.1,40.34,17.46,20.63,3.36,53.0,107.0,26.21,55.0,4.17,23.08,0.04,0.46,16.67,7.0,1.0,31.0,42.0,27.0,26.0,0.0,24.0,35.0,5.0,11.0,46.16,0.68,1.28,0,29
10769,1250.0,96.15,3.0,7998.5,498.03,70.26,4.99,20.38,12.06,97.7,98.85,120.93,21.12,19.88,3.46,974.0,316.0,34.44,235.0,11.31,78.82,44.34,0.1,80.0,5.0,0.0,55.0,47.0,33.0,34.0,23.0,2.0,13.0,4.0,4.0,360.86,0.74,0.86,0,33
10770,500.0,31.25,3.0,5631.75,0.0,84.81,12.43,2.76,7.31,100.0,6.9,135.06,22.16,22.3,0.84,4.0,1430.0,7.74,3772.0,11.35,4.6,0.0,0.7,2.3,21.0,0.0,30.0,19.0,8.0,24.0,0.0,18.0,26.0,6.0,2.0,19.28,1.04,0.43,0,45
10771,300.0,30.0,3.0,776.11,0.0,70.98,17.13,11.89,1.92,100.0,20.69,121.41,21.56,18.91,1.2,84.0,32.0,67.68,54.0,2.03,7.79,0.0,0.55,8.05,25.0,2.0,40.0,41.0,29.0,9.0,0.0,39.0,19.0,6.0,9.0,39.07,0.21,0.12,0,34
10772,500.0,100.0,3.0,5189.69,0.0,80.98,4.24,14.75,6.4,100.0,66.28,704.0,22.74,23.11,3.71,222.0,94.0,33.33,182.0,3.76,43.02,0.0,0.45,14.46,23.0,4.0,31.0,19.0,17.0,5.0,0.0,34.0,45.0,6.0,4.0,309.99,0.32,0.24,0,21
10774,230.0,25.56,3.0,889.28,0.0,32.05,55.34,12.61,2.04,100.0,35.63,109.24,19.72,17.47,1.04,680.0,1283.0,14.86,1913.0,1.49,31.03,0.0,8.08,31.4,24.0,0.0,32.0,26.0,22.0,15.0,0.0,68.0,36.0,5.0,3.0,58.87,2.86,2.32,0,22
10775,300.0,75.0,3.0,723.48,0.0,62.66,14.72,22.62,0.93,100.0,12.2,101.08,21.38,17.31,0.84,32.0,867.0,9.5,548.0,0.95,6.41,0.0,0.33,9.88,16.0,1.0,33.0,4.0,4.0,22.0,0.0,41.0,44.0,7.0,3.0,29.09,0.37,0.36,0,64
10776,910.0,50.56,3.0,366.01,0.0,51.51,2.75,45.7,0.98,68.6,77.91,1.98,14.81,31.48,0.05,454.0,316.0,33.61,89.0,0.91,43.48,0.0,0.08,41.27,10.0,1.0,51.0,50.0,37.0,36.0,0.0,43.0,21.0,6.0,7.0,65.32,0.04,0.01,0,52
10777,780.0,97.5,3.0,7430.65,0.01,70.84,1.28,27.73,13.92,97.1,65.22,766.27,20.97,21.77,6.08,363.0,80.0,29.82,50.0,9.99,31.34,0.0,0.24,38.46,24.0,6.0,34.0,28.0,25.0,20.0,0.0,23.0,33.0,5.0,8.0,1011.15,0.43,0.69,0,28
10778,80.0,40.0,2.0,350.96,1.06,71.42,4.36,24.0,2.36,100.0,0.0,159.74,17.47,17.03,3.9,0.0,30.0,49.15,91.0,0.0,0.0,0.07,0.02,0.0,28.0,13.0,10.0,0.0,0.0,6.0,0.0,4.0,44.0,4.0,25.0,0.0,0.0,0.0,0,19
10779,,,,0.0,0.0,0.0,0.0,100.0,0.0,100.0,5.56,0.0,16.67,16.67,0.0,0.0,1.0,93.75,4.0,0.0,0.0,0.0,0.0,6.25,24.0,0.0,33.0,0.0,0.0,2.0,0.0,0.0,15.0,5.0,13.0,0.0,0.0,0.0,0,39
10780,330.0,36.67,3.0,4.47,0.0,29.94,21.62,48.44,0.12,30.0,50.0,0.0,16.67,16.67,0.0,12.0,208.0,20.61,126.0,0.02,37.04,0.0,0.26,48.15,11.0,0.0,28.0,15.0,7.0,23.0,0.0,82.0,39.0,6.0,8.0,0.01,0.0,0.0,0,50
10781,150.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,7.0,9.0,65.38,30.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,50.0,50.0,15.0,12.0,0.0,0.0,21.0,0.0,9.0,0.0,0.0,0.0,1,58
10782,550.0,50.0,3.0,6476.86,0.0,74.63,20.43,4.94,21.59,83.53,95.29,71.46,22.32,22.32,3.57,1510.0,258.0,27.12,61.0,17.76,54.79,0.0,7.07,83.33,7.0,0.0,50.0,51.0,44.0,35.0,0.0,35.0,20.0,6.0,5.0,177.44,1.08,1.61,0,26
10783,500.0,100.0,3.0,2003.97,0.06,57.44,12.83,29.72,3.56,95.4,81.61,234.36,21.95,22.98,2.13,179.0,172.0,40.69,187.0,3.13,61.04,0.06,0.53,50.68,20.0,4.0,44.0,22.0,15.0,21.0,0.0,18.0,21.0,6.0,7.0,233.19,0.46,0.14,0,40
10784,1040.0,86.67,3.0,5225.37,4.11,69.74,6.54,23.67,6.36,100.0,82.76,348.16,19.54,20.85,5.44,651.0,665.0,27.8,578.0,6.32,69.77,0.93,0.27,30.49,8.0,1.0,47.0,52.0,35.0,35.0,32.0,12.0,7.0,6.0,2.0,480.05,0.89,0.38,0,28
10785,200.0,100.0,2.0,264.17,0.0,59.8,25.21,14.99,0.55,100.0,76.12,19.82,26.09,22.28,0.28,198.0,38.0,38.71,36.0,0.48,42.59,0.0,0.09,49.15,15.0,0.0,34.0,25.0,18.0,21.0,0.0,22.0,37.0,11.0,14.0,9.96,0.11,0.09,0,40
10786,370.0,74.0,3.0,116.86,0.0,40.47,27.38,32.15,1.24,71.05,15.79,40.6,24.64,24.64,2.39,2.0,17.0,45.16,19.0,1.13,5.56,0.0,1.01,17.65,18.0,4.0,18.0,17.0,5.0,9.0,0.0,15.0,60.0,3.0,24.0,4.88,1.27,0.87,0,15
10787,550.0,55.0,3.0,3578.5,0.0,67.18,31.69,1.13,5.46,100.0,1.18,537.37,23.57,20.0,3.22,0.0,347.0,23.9,195.0,5.29,0.0,0.0,3.38,1.2,25.0,0.0,33.0,0.0,0.0,14.0,0.0,38.0,43.0,7.0,6.0,7.94,2.75,3.81,1,38
10788,700.0,50.0,3.0,7189.06,0.0,83.16,9.71,7.13,11.34,100.0,50.57,653.22,21.99,21.68,4.47,27.0,169.0,32.13,347.0,7.16,28.95,0.0,2.34,17.28,23.0,1.0,33.0,24.0,7.0,16.0,0.0,49.0,31.0,7.0,7.0,152.49,1.19,1.29,0,15
10789,230.0,57.5,3.0,3193.15,0.0,92.44,0.46,7.1,12.52,83.64,65.45,600.08,23.79,16.4,9.53,169.0,68.0,33.33,41.0,11.62,34.04,0.0,0.03,40.48,25.0,1.0,37.0,37.0,25.0,29.0,0.0,14.0,11.0,5.0,4.0,96.53,0.12,0.05,0,36
10790,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,33
10791,540.0,49.09,3.0,1196.73,0.16,43.4,31.24,25.36,1.92,100.0,61.63,115.29,23.35,19.35,0.77,416.0,533.0,13.61,998.0,1.78,38.46,0.03,1.58,40.58,24.0,6.0,27.0,30.0,26.0,22.0,44.0,26.0,29.0,5.0,4.0,145.2,1.5,1.23,0,26
10792,400.0,100.0,3.0,113.58,0.0,7.5,38.04,54.44,0.21,100.0,81.18,7.85,27.11,17.9,0.1,460.0,814.0,7.39,957.0,0.19,37.33,0.0,1.38,53.16,15.0,2.0,20.0,10.0,9.0,16.0,0.0,51.0,36.0,9.0,2.0,215.54,1.5,2.49,0,20
10793,400.0,133.33,2.0,444.54,5.44,21.2,31.32,47.21,0.69,100.0,45.88,81.5,22.63,21.31,0.51,125.0,84.0,30.58,63.0,0.64,30.0,3.13,0.53,14.67,25.0,6.0,42.0,30.0,21.0,32.0,33.0,13.0,25.0,6.0,8.0,200.3,0.51,0.49,0,38
10795,30.0,30.0,1.0,830.72,0.0,69.91,6.18,23.82,4.86,93.33,36.67,485.22,22.73,22.73,10.32,12.0,40.0,27.27,41.0,2.08,9.52,0.0,0.74,20.83,27.0,14.0,17.0,33.0,16.0,19.0,0.0,61.0,31.0,8.0,13.0,196.24,0.34,0.33,0,25
10796,1900.0,172.73,3.0,1.16,0.0,0.07,33.44,66.49,0.0,100.0,15.12,0.0,19.22,28.06,0.0,11.0,163.0,21.26,163.0,0.01,5.81,0.0,0.73,2.35,24.0,2.0,44.0,34.0,16.0,36.0,0.0,18.0,15.0,5.0,3.0,251.27,1.03,0.53,0,63
10797,220.0,36.67,3.0,865.81,0.33,71.66,5.81,22.51,4.37,72.41,60.34,31.77,21.38,16.55,1.18,753.0,836.0,18.36,416.0,3.03,57.5,0.0,0.23,40.0,14.0,1.0,48.0,57.0,45.0,41.0,100.0,22.0,13.0,7.0,3.0,91.86,0.48,0.4,0,30
10798,870.0,25.59,3.0,9810.38,0.08,87.5,4.77,7.73,19.9,100.0,23.08,1522.92,21.59,21.92,13.02,20.0,69.0,23.33,41.0,22.95,9.21,0.04,1.11,5.41,24.0,2.0,36.0,30.0,14.0,34.0,50.0,25.0,22.0,5.0,6.0,367.15,0.92,0.91,0,25
10799,200.0,50.0,3.0,76.96,0.0,19.59,32.11,48.3,0.19,100.0,31.58,19.76,21.71,23.14,0.24,27.0,30.0,43.4,1.0,0.11,7.32,0.0,0.49,22.5,20.0,15.0,47.0,33.0,17.0,30.0,0.0,36.0,24.0,6.0,12.0,3.16,0.32,0.22,0,20
10801,450.0,50.0,3.0,1601.14,5.86,69.82,10.94,18.85,4.47,81.43,71.43,203.99,21.87,21.6,2.46,53.0,38.0,52.5,40.0,3.53,47.92,4.47,0.96,72.09,23.0,1.0,20.0,10.0,7.0,9.0,8.0,26.0,31.0,4.0,15.0,21.93,0.37,0.06,0,25
10802,50.0,50.0,1.0,1.74,0.19,60.44,9.38,23.64,0.09,57.14,21.43,0.0,16.67,16.67,0.0,8.0,336.0,13.85,121.0,0.13,28.57,0.0,0.0,25.0,5.0,0.0,24.0,31.0,19.0,8.0,5.0,0.0,55.0,2.0,3.0,0.04,0.0,0.0,0,43
10803,200.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,56.25,0.0,16.67,16.67,0.0,30.0,44.0,21.43,86.0,0.0,47.06,0.0,0.0,42.86,14.0,0.0,26.0,38.0,18.0,12.0,0.0,0.0,38.0,0.0,5.0,0.0,0.0,0.0,0,35
10804,500.0,50.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,71.26,0.0,3.66,81.71,0.0,466.0,1413.0,12.51,931.0,0.0,40.0,0.0,0.0,40.48,13.0,18.0,38.0,25.0,22.0,28.0,0.0,0.0,32.0,1.0,3.0,1.07,0.0,0.0,0,54
10805,550.0,50.0,3.0,2352.1,21.61,58.42,18.45,22.53,3.13,96.47,61.18,350.3,25.13,17.26,2.25,25.0,69.0,59.41,83.0,5.7,26.76,0.09,1.42,40.79,21.0,4.0,30.0,3.0,2.0,7.0,91.0,36.0,31.0,7.0,11.0,183.92,1.89,2.48,0,18
10806,400.0,100.0,3.0,4.21,0.0,0.93,23.25,75.65,0.01,98.82,70.59,0.16,22.42,25.15,0.0,233.0,305.0,42.45,161.0,0.01,39.02,0.0,0.07,10.71,13.0,2.0,54.0,69.0,36.0,33.0,0.0,7.0,9.0,5.0,4.0,66.26,0.07,0.02,0,45
